cafeNumber,nickName,nameImg,date,revisit,reviewImg
37928687,송짱이,C:\Users\djdj4\VScode\nameImg\\송짱이.jpg,2024년 3월 9일 토요일,"들어가자마자 웃으며 반겨주신 사장님.. ˘̴͈́ꈊ˘̴͈́ 사장님의 유쾌한 입담으로 오늘 하루 기분 최고^_^ 매번 지나
가면서 보기만 했었는데 왜 안 샀지 할 정도로 감격스러운 맛입니다…ㅠㅡㅠ 과일 찹쌀떡 세트 사셔서 혼
자 다 드세요 우울한 날엔 다 드셔도 될 정도로 맛있어요.. 부담 없어서 선물하기도 정말 좋을 것 같...",C:\Users\djdj4\VScode\reviewImg\\송짱이_review.jpg
37928687,Joana48,C:\Users\djdj4\VScode\nameImg\\Joana48.jpg,2024년 3월 9일 토요일,목포 여행왔다가 부모님 선물드릴 과일모찌랑 제일 좋아하는 딸기모찌도 샀어요 🍓 여기는 딸기도 크고 과일도 신선해서 맛있었어요 👍🏻👍🏻 다음에도 여행가면 사와야겠어요 🩷,C:\Users\djdj4\VScode\reviewImg\\Joana48_review.jpg
37928687,ljsjump,C:\Users\djdj4\VScode\nameImg\\ljsjump.jpg,2024년 3월 9일 토요일,줜맛 ㅋㅋㅋ,
37928687,kim38710,C:\Users\djdj4\VScode\nameImg\\kim38710.jpg,2024년 3월 8일 금요일,"한달에 한번은 꼭 오는거같아요ㅋ 선물하기에도 너무 좋아서 여기저기 선물하면서 맛있다고 소문내는중
입니다ㅋ 사장님 홍보비 따로 주시나요?ㅋ 계속 먹을 수 있게 오래오래 장사해주세요~~",
1577501181,줘니12,C:\Users\djdj4\VScode\nameImg\\줘니12.jpg,2024년 3월 15일 금요일,분위기가 특이하구 디저트가 다양해요! 늦은시간에 갔는데도 디저트가 많이 있어서 좋았어요! 12시까지 운영해서 광주에서 드라이브하러 와서 커피 한잔 먹고 산책하다 가기도 좋은 코스!!,C:\Users\djdj4\VScode\reviewImg\\줘니12_review.jpg
1577501181,마이쮸2638,C:\Users\djdj4\VScode\nameImg\\마이쮸2638.jpg,2024년 3월 15일 금요일,,C:\Users\djdj4\VScode\reviewImg\\마이쮸2638_review.jpg
1577501181,이든피아노59,C:\Users\djdj4\VScode\nameImg\\이든피아노59.jpg,2024년 3월 15일 금요일,"내부도 정말 넓구 무엇보다 빵이 넘 맛있어요.
반려견 동반이 가능해서 방문했다가 자주 오고 있는데 올 때마다 빵도 조금씩 다르더라구요.
그래서 매번 새로운 메뉴 먹어보는 중인데 다 맛있었어요",
1577501181,화음54,C:\Users\djdj4\VScode\nameImg\\화음54.jpg,2024년 3월 15일 금요일,,C:\Users\djdj4\VScode\reviewImg\\화음54_review.jpg
1577501181,키크니90,C:\Users\djdj4\VScode\nameImg\\키크니90.jpg,2024년 3월 13일 수요일,늘 모임하면 오는 곳이에요~ 평광에서 제일 괜찮은 카페같아요. ^^,C:\Users\djdj4\VScode\reviewImg\\키크니90_review.jpg
1577501181,hjd,C:\Users\djdj4\VScode\nameImg\\hjd.jpg,2024년 3월 13일 수요일,,C:\Users\djdj4\VScode\reviewImg\\hjd_review.jpg
1577501181,당찬토비,C:\Users\djdj4\VScode\nameImg\\당찬토비.jpg,2024년 3월 13일 수요일,여긴 뷰맛집.빵맛집.커피맛집이예요~~~~ 자주오는곳이예요^^ 과콰몰리가 없어져서 아쉬워요,C:\Users\djdj4\VScode\reviewImg\\당찬토비_review.jpg
1577501181,히나90,C:\Users\djdj4\VScode\nameImg\\히나90.jpg,2024년 3월 13일 수요일,"사장님도 친절하시고 커피랑 빵도 너무 맛있어요
뷰도 끝내줍니다~~♡
다음에 또 올께요^^",
1577501181,Aabecede,C:\Users\djdj4\VScode\nameImg\\Aabecede.jpg,2024년 3월 12일 화요일,분위기 좋아서 들어왔는데 빵 종류도 많고 포토존 너무 예뻐요!!,C:\Users\djdj4\VScode\reviewImg\\Aabecede_review.jpg
1577501181,판다1064,C:\Users\djdj4\VScode\nameImg\\판다1064.jpg,2024년 3월 12일 화요일,디저트가 맛있어요! 다들 추천해요😀,C:\Users\djdj4\VScode\reviewImg\\판다1064_review.jpg
1577501181,샤4645,C:\Users\djdj4\VScode\nameImg\\샤4645.jpg,2024년 3월 12일 화요일,매장이 깨끗하고 분위기가 좋아요,C:\Users\djdj4\VScode\reviewImg\\샤4645_review.jpg
1577501181,ehk,C:\Users\djdj4\VScode\nameImg\\ehk.jpg,2024년 3월 12일 화요일,너무좋아요,
1577501181,딸기 도사,C:\Users\djdj4\VScode\nameImg\\딸기 도사.jpg,2024년 3월 12일 화요일,"빵 비주얼도 좋고 맛있어요 모카번추천합니당☺️다음에도 또 올께요
",C:\Users\djdj4\VScode\reviewImg\\딸기 도사_review.jpg
1577501181,sae,C:\Users\djdj4\VScode\nameImg\\sae.jpg,2024년 3월 12일 화요일,맛있어요!!!ㅎㅎ,
1577501181,Kx xJ,C:\Users\djdj4\VScode\nameImg\\Kx xJ.jpg,2024년 3월 11일 월요일,빵 맛있고 종류도 많아요 ,C:\Users\djdj4\VScode\reviewImg\\Kx xJ_review.jpg
1577501181,썬키스트8578,C:\Users\djdj4\VScode\nameImg\\썬키스트8578.jpg,2024년 3월 11일 월요일,맛있어용😆😆😆,C:\Users\djdj4\VScode\reviewImg\\썬키스트8578_review.jpg
1577501181,김민혜6354,C:\Users\djdj4\VScode\nameImg\\김민혜6354.jpg,2024년 3월 11일 월요일,빵도 이쁘고 맛있어요! 뷰도 좋아서 데이트할 때도 좋고 놀러오기 좋아옴,C:\Users\djdj4\VScode\reviewImg\\김민혜6354_review.jpg
1577501181,방지윤40,C:\Users\djdj4\VScode\nameImg\\방지윤40.jpg,2024년 3월 11일 월요일,빵이 다양해서 좋고 대화하기 좋아여,
1577501181,dla,C:\Users\djdj4\VScode\nameImg\\dla.jpg,2024년 3월 11일 월요일,오션뷰도 좋고 커피랑 빵도 맛있어요!!ㅎㅎ,C:\Users\djdj4\VScode\reviewImg\\dla_review.jpg
1577501181,킹따,C:\Users\djdj4\VScode\nameImg\\킹따.jpg,2024년 3월 11일 월요일,빵 종류가 정말 많고 커피도 맛있어요 바로 앞에 비닷가가 있어서 너무 좋아요 커피도 맛있습니다,C:\Users\djdj4\VScode\reviewImg\\킹따_review.jpg
16764370,앙냥냠앙냥,C:\Users\djdj4\VScode\nameImg\\앙냥냠앙냥.jpg,2024년 3월 16일 토요일,크림치즈바게트 좋아해서 올때마다 구매해요,
16764370,쏭이쏭이 s2,C:\Users\djdj4\VScode\nameImg\\쏭이쏭이 s2.jpg,2024년 3월 16일 토요일,"매장도 깨끗해서 좋아요:) 
목포 올때 마다 방문하고 있습니다^^",C:\Users\djdj4\VScode\reviewImg\\쏭이쏭이 s2_review.jpg
16764370,이선미2366,C:\Users\djdj4\VScode\nameImg\\이선미2366.jpg,2024년 3월 16일 토요일,지인이 꼭 먹어야 한다고해서 아이들과 왔어요 군침 도네요 밀크쉐이크와 꼭 드세요 맛나요,C:\Users\djdj4\VScode\reviewImg\\이선미2366_review.jpg
16764370,Cafeingo,C:\Users\djdj4\VScode\nameImg\\Cafeingo.jpg,2024년 3월 16일 토요일,첫 방문! 리뷰이벤트도 있어서 더 좋아요🤗,C:\Users\djdj4\VScode\reviewImg\\Cafeingo_review.jpg
16764370,cop,C:\Users\djdj4\VScode\nameImg\\cop.jpg,2024년 3월 16일 토요일,깔끔하고 조용해요. 커피가 싸서 좋아요!!,C:\Users\djdj4\VScode\reviewImg\\cop_review.jpg
16764370,su6,C:\Users\djdj4\VScode\nameImg\\su6.jpg,2024년 3월 16일 토요일,너무 빵이 맛있어요,
16764370,augustcherish,C:\Users\djdj4\VScode\nameImg\\augustcherish.jpg,2024년 3월 16일 토요일,빵 종류가 다양하고 맛있어요!,C:\Users\djdj4\VScode\reviewImg\\augustcherish_review.jpg
16764370,ㅈㅍㅈ,C:\Users\djdj4\VScode\nameImg\\ㅈㅍㅈ.jpg,2024년 3월 16일 토요일,넘나 맛있어요♡,C:\Users\djdj4\VScode\reviewImg\\ㅈㅍㅈ_review.jpg
1221239040,로유로유,C:\Users\djdj4\VScode\nameImg\\로유로유.jpg,2024년 3월 16일 토요일,:),
1221239040,hjg0814,C:\Users\djdj4\VScode\nameImg\\hjg0814.jpg,2024년 3월 15일 금요일,굿,
1221239040,sea9774,C:\Users\djdj4\VScode\nameImg\\sea9774.jpg,2024년 3월 15일 금요일,"목포데 오면 칠수 코스...
변함 없는 곳 입니다",C:\Users\djdj4\VScode\reviewImg\\sea9774_review.jpg
1221239040,ImYeongBeom,C:\Users\djdj4\VScode\nameImg\\ImYeongBeom.jpg,2024년 3월 15일 금요일,,C:\Users\djdj4\VScode\reviewImg\\ImYeongBeom_review.jpg
1221239040,sjcoh,C:\Users\djdj4\VScode\nameImg\\sjcoh.jpg,2024년 3월 15일 금요일,,C:\Users\djdj4\VScode\reviewImg\\sjcoh_review.jpg
1221239040,따슴,C:\Users\djdj4\VScode\nameImg\\따슴.jpg,2024년 3월 15일 금요일,,C:\Users\djdj4\VScode\reviewImg\\따슴_review.jpg
1221239040,ct,C:\Users\djdj4\VScode\nameImg\\ct.jpg,2024년 3월 15일 금요일,목포에 오면 맛있어서 꼭사먹어요,
1221239040,카오리538,C:\Users\djdj4\VScode\nameImg\\카오리538.jpg,2024년 3월 14일 목요일,굿,
1221239040,다유Ref,C:\Users\djdj4\VScode\nameImg\\다유Ref.jpg,2024년 3월 14일 목요일,"목포에 온길에 크림치즈바게트와 새우바게트 마늘바게트까지 3종바게트를 구입했습니다^^ 역시 맛있네
요",C:\Users\djdj4\VScode\reviewImg\\다유Ref_review.jpg
1221239040,par,C:\Users\djdj4\VScode\nameImg\\par.jpg,2024년 3월 13일 수요일,치즈바게트 새우바게트 맛잇어요,
1221239040,YBees,C:\Users\djdj4\VScode\nameImg\\YBees.jpg,2024년 3월 13일 수요일,,C:\Users\djdj4\VScode\reviewImg\\YBees_review.jpg
1221239040,김2513,C:\Users\djdj4\VScode\nameImg\\김2513.jpg,2024년 3월 13일 수요일,친구와 여행 간김에 들렀는데 빵 종류도 많고 가격도 저렴해서 좋았어요 시간이 없어서 포장만 해서 나왔는데 시설이 좋아서 사서 바로 먹어도 좋을것 같아요,C:\Users\djdj4\VScode\reviewImg\\김2513_review.jpg
1221239040,LONEWOLF,C:\Users\djdj4\VScode\nameImg\\LONEWOLF.jpg,2024년 3월 12일 화요일,"코롬방제과점의 가장 유명한 메뉴,
크림치즈바게뜨와 새우바게뜨를 주문했습니다.
가격도 비교적 저렴하고 구입할 수 있는 빵의 종류도 많아, 눈과 입호강이 됩니다.",C:\Users\djdj4\VScode\reviewImg\\LONEWOLF_review.jpg
1221239040,깅깅ㅇl,C:\Users\djdj4\VScode\nameImg\\깅깅ㅇl.jpg,2024년 3월 10일 일요일,새우바게트 크림치즈바게트 마늘바게트들이 유명하다고 해서 먹어봤는데 속에 재료가 잔뜩 들어서 맛있어요 꼭 사먹어보세요 !! ,C:\Users\djdj4\VScode\reviewImg\\깅깅ㅇl_review.jpg
1221239040,깍꿍8,C:\Users\djdj4\VScode\nameImg\\깍꿍8.jpg,2024년 3월 10일 일요일,,C:\Users\djdj4\VScode\reviewImg\\깍꿍8_review.jpg
1221239040,mhb,C:\Users\djdj4\VScode\nameImg\\mhb.jpg,2024년 3월 9일 토요일,,C:\Users\djdj4\VScode\reviewImg\\mhb_review.jpg
1221239040,imo,C:\Users\djdj4\VScode\nameImg\\imo.jpg,2024년 3월 9일 토요일,좋아요,
1221239040,썬383,C:\Users\djdj4\VScode\nameImg\\썬383.jpg,2024년 3월 9일 토요일,특이하고 종류가 다양합니다,
1221239040,참만말하는리뷰,C:\Users\djdj4\VScode\nameImg\\참만말하는리뷰.jpg,2024년 3월 9일 토요일,"잘먹었어요~~ 줄서는 빵집은 아닌가봐요 토요일에 방문했는데 여유있게 입장했구요! 생각보다...ㅎㅎ 연
유볼 이런건 맛없었고ㅠ 츄러스 마늘바게트는 맛있게먹었어요 커피시켜서 2층에서 빵도 먹을수있어서 편
했어요!",
1221239040,sjh,C:\Users\djdj4\VScode\nameImg\\sjh.jpg,2024년 3월 8일 금요일,"너무 맛있어요
특히 새우바게트 🍤 🦐 🍤 🦐 ",C:\Users\djdj4\VScode\reviewImg\\sjh_review.jpg
1416812341,김지혜지민맘,C:\Users\djdj4\VScode\nameImg\\김지혜지민맘.jpg,2024년 3월 16일 토요일,"커피와 티가 맛나고 확실히 뷰맛집입니다 ~~^^
커피와주신 과자도 맛나욤^^
케이크가 왜 시그니쳐인지 알것같은맛이네요",C:\Users\djdj4\VScode\reviewImg\\김지혜지민맘_review.jpg
1416812341,미니미87865,C:\Users\djdj4\VScode\nameImg\\미니미87865.jpg,2024년 3월 16일 토요일,라떼가 너무 맛있네용 뷰도 좋구!,C:\Users\djdj4\VScode\reviewImg\\미니미87865_review.jpg
1416812341,냥냐121212,C:\Users\djdj4\VScode\nameImg\\냥냐121212.jpg,2024년 3월 16일 토요일,"념념긋
사람이 넘 많아요우ㅜㅜ
근데 좋아여~~",
1416812341,은짱ㅋ,C:\Users\djdj4\VScode\nameImg\\은짱ㅋ.jpg,2024년 3월 16일 토요일,"주말 오후 5시쯤에 왔는데도 사람이 엄청 많고 만석이에요 ..
빵도 맛있고 커피도 맛있지만 대형카페&오션뷰(?)카페인지라 커피 가격이 치솟으네요 ㅜㅡㅜ
그래도 인생샷 건질 수 있을만큼 포토존 있어서 조아요 ",C:\Users\djdj4\VScode\reviewImg\\은짱ㅋ_review.jpg
1416812341,rnt,C:\Users\djdj4\VScode\nameImg\\rnt.jpg,2024년 3월 16일 토요일,"빵모슈가 진짜 맛있었어요!! 과일산미 마셨는데 커피도 아주진하고, 굿굿굿 포토존은 진짜 많아용 날씨가 
더 좋고 나무도 있는 5월 6월에 오면 더 청량한 너낌? 주차장은 넓지만 사람이 너무 많아서ㅜㅜㅜㅜㅜㅠ
ㅜㅜㅜ줄이 겁나깁니다요...저는 밑에 주차하고 걸어올라왔어요ㅜㅜㅜㅜㅜㅜ그리고 길치인 저는 ...",C:\Users\djdj4\VScode\reviewImg\\rnt_review.jpg
1416812341,pet,C:\Users\djdj4\VScode\nameImg\\pet.jpg,2024년 3월 16일 토요일,주말 오후시간이라 주차대기가 좀 있었어요.. 매장이 넓찍해서 개방감있어 좋았어요.. 베이커리종류가 다양하더라구요.. 단 포토존이 조화라 아쉬웠어요..,C:\Users\djdj4\VScode\reviewImg\\pet_review.jpg
1416812341,dbswl62886,C:\Users\djdj4\VScode\nameImg\\dbswl62886.jpg,2024년 3월 16일 토요일,"카페도 너무 예쁘고 뷰도 좋고 음료도 맛있어요 ~~ 초당옥수수라떼 추천합니당
주차장이 크긴한데 주말에는 사람이 너무 많아서 힘들수도 ~~ 그치만 기다리고 들어가면 멋있는 뷰와 자리가 많아서 와 소리 나옵니다 추천 ~!",C:\Users\djdj4\VScode\reviewImg\\dbswl62886_review.jpg
1416812341,밥순이지,C:\Users\djdj4\VScode\nameImg\\밥순이지.jpg,2024년 3월 16일 토요일,"크림이 있는 퀸아망이 있다고 해서 광주에서 찾아왔어요~ 가격은 헬이지만 그 가격만큼 맛있더라구요 ˘̴͈́ꈊ˘̴͈́
4시정도에 왔지만 빵 종류가 많아서 그런지 많이 남아있어서 다행이었어요 ㅎㅎ  음료는 아메리카노와 
말차라떼를 주문했는데 직원분들도 말차라떼를 드시고 계시더라구요 그래서 더 기대했었는데 역시...",C:\Users\djdj4\VScode\reviewImg\\밥순이지_review.jpg
1416812341,mm8467,C:\Users\djdj4\VScode\nameImg\\mm8467.jpg,2024년 3월 16일 토요일,"사람많아용 뷰가 좋아용 넓어용
",
1416812341,지지삐삐,C:\Users\djdj4\VScode\nameImg\\지지삐삐.jpg,2024년 3월 16일 토요일,말차라떼 맛있고 뷰도 너무 멋있어요!!!,C:\Users\djdj4\VScode\reviewImg\\지지삐삐_review.jpg
1416812341,sso,C:\Users\djdj4\VScode\nameImg\\sso.jpg,2024년 3월 16일 토요일,"바다뷰가 보이는 곳에 베이커리도 많네요!
매장이 넓어서 사람이 많아도 들어올 수 있는곳
주말보단 주중이 더 좋을거같아요!",C:\Users\djdj4\VScode\reviewImg\\sso_review.jpg
1416812341,희수임83,C:\Users\djdj4\VScode\nameImg\\희수임83.jpg,2024년 3월 16일 토요일,"커피가 맛있고, 내부 인테리어랑 바다가 보이는게 좋아요! 목포와서 여기만 들려도 볼게 많아요 ㅎㅎ",C:\Users\djdj4\VScode\reviewImg\\희수임83_review.jpg
1416812341,박희수63,C:\Users\djdj4\VScode\nameImg\\박희수63.jpg,2024년 3월 16일 토요일,평소에 오고싶었던 카페였는데 오랜만에 아가랑 엄마아빠 모시고 방문했어요~ 바로 앞 바다뷰 내부 인테리어 넘넘 맘에 들었습니다👍 다음에 봄에 꽃필때 오면 더 좋을 것 같아서 날씨가 더 따수어지면 방문하려구요~~,C:\Users\djdj4\VScode\reviewImg\\박희수63_review.jpg
1416812341,shc,C:\Users\djdj4\VScode\nameImg\\shc.jpg,2024년 3월 16일 토요일,"오픈때부터 와보고싶었는데...이제서야
생각보다 까페도 넓고 갤러리느낌에 고급스러운
커피매니아인데 맛도 맛있어요👍",C:\Users\djdj4\VScode\reviewImg\\shc_review.jpg
1416812341,최배성,C:\Users\djdj4\VScode\nameImg\\최배성.jpg,2024년 3월 16일 토요일,"커피도 맛있고 뷰도 좋았어요~~  커피가 진하면서 쓰지않아서 정말 좋아요 피넛버터는 처음 마셔보는 커
피의맛이에요  추천👍👍",C:\Users\djdj4\VScode\reviewImg\\최배성_review.jpg
1416812341,냥냥녜,C:\Users\djdj4\VScode\nameImg\\냥냥녜.jpg,2024년 3월 16일 토요일,3번째 방문이에용! 디저트 종류도 다양하구 커피도 맛있어요! 뷰도 멍때리면서 보고있기 좋아요 ㅎㅎ굳,C:\Users\djdj4\VScode\reviewImg\\냥냥녜_review.jpg
1416812341,스뗄라,C:\Users\djdj4\VScode\nameImg\\스뗄라.jpg,2024년 3월 16일 토요일,매장이 넓고 바다뷰에 볼거리가 많아서 좋아요 메뉴도 다 맛있어요!,
1416812341,랄라룰루랄라이이,C:\Users\djdj4\VScode\nameImg\\랄라룰루랄라이이.jpg,2024년 3월 16일 토요일,"피스타치오 바닐라 먹어보고 너무 맛있어서
말차 뉴욕롤 먹어봤는데
존맛탱...!!",C:\Users\djdj4\VScode\reviewImg\\랄라룰루랄라이이_review.jpg
1416812341,tvxq30,C:\Users\djdj4\VScode\nameImg\\tvxq30.jpg,2024년 3월 16일 토요일,조아요,
1416812341,꾸미7851,C:\Users\djdj4\VScode\nameImg\\꾸미7851.jpg,2024년 3월 16일 토요일,완전 넓어 깜놀... 전면 뷰도 목포바다가 보여요.ㅎㅎ 목포 처음 여행인데 강추합니다~~~^^,C:\Users\djdj4\VScode\reviewImg\\꾸미7851_review.jpg
1484544973,아공아공아공,C:\Users\djdj4\VScode\nameImg\\아공아공아공.jpg,2024년 3월 16일 토요일,에그타르트 맛집!,
1484544973,smile177,C:\Users\djdj4\VScode\nameImg\\smile177.jpg,2024년 3월 13일 수요일,에그타르트가 착하고 직원분들이 바삭해요! 의자가 편안하고 좋습니다 직원분들이 정말 친절 하십니다,
1484544973,dks,C:\Users\djdj4\VScode\nameImg\\dks.jpg,2024년 3월 13일 수요일,빨리 나오고 직원분들이 넘 친절함 ,
1484544973,김2513,C:\Users\djdj4\VScode\nameImg\\김2513.jpg,2024년 3월 11일 월요일,에그타르트 맛집이라고해서 왔는데 정말 다른 가게랑 다른점이 느껴져서 좋았어요 커피 양도 많고 맛도 있어서 만족했습니다,C:\Users\djdj4\VScode\reviewImg\\김2513_review.jpg
1484544973,승연64,C:\Users\djdj4\VScode\nameImg\\승연64.jpg,2024년 3월 10일 일요일,"에그타르트 맛집이에요
주말에 오면 웨이팅 해야하지만 그래두 갓 나온거 먹을 수 있어서 좋어요~
",C:\Users\djdj4\VScode\reviewImg\\승연64_review.jpg
1484544973,개발술사,C:\Users\djdj4\VScode\nameImg\\개발술사.jpg,2024년 3월 10일 일요일,이제 진짜 유명해짐,
1484544973,SH337,C:\Users\djdj4\VScode\nameImg\\SH337.jpg,2024년 3월 10일 일요일,"분위기 좋고 손님들도 많았어요~
목포에서 맛있는 에그타르트 있다해서 가봤어요~
방금 구운 타르트라 고소하고 맛났어요~",C:\Users\djdj4\VScode\reviewImg\\SH337_review.jpg
1484544973,ㅡ1741,C:\Users\djdj4\VScode\nameImg\\ㅡ1741.jpg,2024년 3월 9일 토요일,"에그타르트를 엄청 만들어놔서 빨리 포장해서 살 수 있었어요.
역시 유명한 맛집답게 맛있네요ㅎㅎㅎ",C:\Users\djdj4\VScode\reviewImg\\ㅡ1741_review.jpg
1484544973,pum,C:\Users\djdj4\VScode\nameImg\\pum.jpg,2024년 3월 8일 금요일,맛있어요 ,
1484544973,리리베베,C:\Users\djdj4\VScode\nameImg\\리리베베.jpg,2024년 3월 7일 목요일,"레전드 타르트..
",C:\Users\djdj4\VScode\reviewImg\\리리베베_review.jpg
1484544973,Jenny yun,C:\Users\djdj4\VScode\nameImg\\Jenny yun.jpg,2024년 3월 6일 수요일,"커피의 원두가 3종류가있어 취향에 맞게 드시명 되고 제일 중요한 에그타르트!!!!!!! 꼭드세요 너무 완벽한 
맛입니다❤️ 직원분들도 친절합니다",C:\Users\djdj4\VScode\reviewImg\\Jenny yun_review.jpg
1484544973,맛선생골드,C:\Users\djdj4\VScode\nameImg\\맛선생골드.jpg,2024년 3월 6일 수요일,ㄹ,
1484544973,맨재,C:\Users\djdj4\VScode\nameImg\\맨재.jpg,2024년 3월 3일 일요일,음료랑 커피도 맛있고 에그타르트가 미쳤어요!!,C:\Users\djdj4\VScode\reviewImg\\맨재_review.jpg
1484544973,랭지93,C:\Users\djdj4\VScode\nameImg\\랭지93.jpg,2024년 3월 3일 일요일,"진짜.. 주말에 가니까 평화광장점은 사람이 안쪽으로 둘러서서 화장실앞까지 줄섰더라구요.. 못살까 조마
조마했는데 제 앞에서 끊겨서 진짜 못샀다가 노을공원점으로 오니까 많이 있길래 샀어요ㅠ 1:30 3:30이런
식으로 파시는데 시작시간보다 더 일찍 줄서야 살수있더라구요ㅠ 주말엔 경쟁이 치열하다는 것.. ...",C:\Users\djdj4\VScode\reviewImg\\랭지93_review.jpg
1484544973,하늘426,C:\Users\djdj4\VScode\nameImg\\하늘426.jpg,2024년 3월 3일 일요일,"자주 와요
",C:\Users\djdj4\VScode\reviewImg\\하늘426_review.jpg
1484544973,끄리리끄리,C:\Users\djdj4\VScode\nameImg\\끄리리끄리.jpg,2024년 3월 3일 일요일,목포 가면 무조건 가는 곳입니다. 서울에서 에그타르트 특별하지 않은 곳도 삼천원씩하는데 에그타르트가 2000원인데 인생 에타에요ㅠ 진짜 맛있어서 서울 친구들 다 끌고옴. 에타 나오면 불티나게 나와서 품절될 수도 있으니까 일찍가세요..,
1484544973,또꿍,C:\Users\djdj4\VScode\nameImg\\또꿍.jpg,2024년 3월 3일 일요일,기가막히게 에그타르트가나오는10시30분에 도착해서 한10분기다리고 바로받을수있었어요 . 대기가많았지만 금방금방 빠지고 자리도 로테이션이 빨라서 좋았습니다!!에그타르트 입에서 살살 녹아요. 원래 에그타르트 좋아해서 항상 사먹는데  여기가 지금까지 넘버원입니다!!  멀어서아쉬워요ㅜㅜ 또오겠습니당,C:\Users\djdj4\VScode\reviewImg\\또꿍_review.jpg
1484544973,아름둥이55,C:\Users\djdj4\VScode\nameImg\\아름둥이55.jpg,2024년 3월 2일 토요일,"에그타르트가 그리 유명해서 한번 와받는데 첫날 저녁에 품절이라 실패했고 둘째날은 점심경에 가봤는데 
다행스럽게도 남ㅈ아 있었지만 이곳도 예상대로 사람들ㅇㄱ 어마무시 해서 놀랐네요 다른곳에 비해 촉촉
하고 부드러워 먹기에 좋았습니다  가격도 개당 2천원이라 만족했습니다",
1484544973,타리41,C:\Users\djdj4\VScode\nameImg\\타리41.jpg,2024년 3월 2일 토요일,에그타르트 여기가 최고입니다,
