cafeNumber,nickName,nameImg,date,revisit,reviewImg
1256278263,사랑해요29,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 14일 화요일,"디저트 맛있고 빙수도 맛있고
친절하고 좋아요",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTRfMTcx%2FMDAxNzE1NjY3NjMzNjI4.9RWGPHpQCKRM95wGffvqxIYylxngpVqjUlAbwZeOcUsg.KcR3uvYeE0eZO6Dn9ZeahigjpDfZvhqqPJ2hIgRJMZ8g.JPEG%2F20240514_150547.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1256278263,박다송,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20200711_120%2F159445826852947WH1_PNG%2FprofileImage.png,2024년 5월 14일 화요일,"가비라떼 맛있어요😀
방명록이랑 귀여운 것들이 많은 곳!",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTRfMjky%2FMDAxNzE1NjYzMzg0MDc3.zcZ4XkiDVaaLtqqv3LrHgcRWyuNbNiEU4PvqyAjFqqkg.qBlGc0HAw_6Ffci4VhTZMAHgYnWOGkABUGhKvadQmysg.JPEG%2F66040DEB-82EC-43E3-BC34-2C0B2A9C9D95.jpeg%3Ftype%3Dw1500_60_sharpen
1256278263,rmsdud1005,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 13일 월요일,평일에 왔더니 조용하고 좋아요!,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTNfNzcg%2FMDAxNzE1NTg2MjgyMDM4.oFtGb15I7g482VlaZxONUqY5VGIat8T8i8dH-5fEL_og.vdERN2oN1qD3qeWVOpNcnADJLs_6vg5EpgYhM1EhmeYg.JPEG%2F20240513_164004.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1256278263,엘씨오,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 13일 월요일,"어제 왔다가 양갱빙수가 맛있어서 또 방문하였네요! 삼학도 갔다왔더니 목이 말라 아아 한잔 하구 빙수하나 주문했어요! 이제 하당지구
로 넘어갑니다! 목포 내려오면 또 들릴께요! 근대역사관 2호에다가 주차하시고 조금 걸어오시면 됩니다!",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTNfMjkw%2FMDAxNzE1NTgzNDUzNzc3.4BdkJB285kv-Ep0SWZfIauZIGD-3H8P_78gRdHgK1rQg.rgulYpvlKm5nTfda_VhO8tNKgpFLNJLp21vL9225lBQg.JPEG%2F20240513_155100.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1256278263,루나래나31,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 13일 월요일,"쑥라떼 너무~~맛있어요. :-)
",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTNfMTUy%2FMDAxNzE1NTcxNDUxNDA4.7RPf1bFXok0uSddHl5WJBKFt3jnTXphNpWVNm71IeBIg.arMXiGCjin7jGy4K78BCXtVAjxKuyORcVEJCGrl_caQg.JPEG%2F4CD0686A-AE18-4FAD-A517-DF415416C710.jpeg%3Ftype%3Dw1500_60_sharpen
1256278263,엘씨오,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 12일 일요일,"목포근대역사관1호 관람을 마치고 이동중에 찾은 카페인데요! 팥빙수랑 라떼 엄청 맛있네요! 걸려있는 그림두 좋았구요,  사장님 엄청 
친절하시네요! 어쩌다 찾아 온 카페인데 역사가 깊은 곳이더라구요. 담에 또 방문하고 싶어요! ",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTJfMzgg%2FMDAxNzE1NDkzNzI2OTk1.O7q3MHvlbjIFVBpCOOaCmpagT9y3L8PVT9tht_lSTHAg.xo5ClVA-LdDFl-oelqfcSAsLKHQ7FwKtqnF5d5FJzY8g.JPEG%2F20240512_125648.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1256278263,kjelove0926,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 11일 토요일,우연히 지나가다 카페에 들렀는데 인테리어가 정~~~말 이뻤어요^^ 1층 카페인줄 알았는데 2층이고 2층 뷰는 비오는 풍경을 넘 이쁘게 만들어주네요~양갱빙수는 많이 달지않고 고소하니 맛있어서 순삭했네요~^^,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTFfMjQ3%2FMDAxNzE1NDIwMjA4NTk5.zmdeBsaOx5aZ0Dse-opFd6x1LspC5U5oSH_zlUBlnYYg.W8lmzLZf6Dd-ZGNKbokx8GspCxAVcINJ11rte2BrvUYg.JPEG%2F595F8116-517E-468A-8627-258BA58AE9D2.jpeg%3Ftype%3Dw1500_60_sharpen
1256278263,kkdj3,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 11일 토요일,굿,
1256278263,bob,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 11일 토요일,"쑥라떼 가비라떼 아바라 모두 맛있네요
2층에 산전망도 너무좋습니다",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTFfMTU3%2FMDAxNzE1NDAxMDE0NzU2.KriPp5NbMl1Q7lmSuPegCHaJTO3CuWc2zim8XPeBXPIg.2_fpykqVzhc-eZkF8E0mUHvlxOb302wEdPYJCLMuthMg.JPEG%2F20240511_131244.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1256278263,xen,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 11일 토요일,맛있어요. 블루베리가 실해요 ㅎㅎ 매장도 넓구 화장실두 깨끗합니다! ,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTFfMjI1%2FMDAxNzE1Mzk0NTYwODA5.PQF2hkN0Q2W7bEXVD8c3b5uZO2rM2PTwaVE5mHMfB0wg.yX1E8Dcs9LgxXbxO7mqML9ytJ4h-n5NdN7p1Z5VY-RUg.JPEG%2F9FD51E7C-4ED5-4E9E-86B8-6C62AE5B72DB.jpeg%3Ftype%3Dw1500_60_sharpen
1481926172,foxandmy,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220320_169%2F1647754029715HvrRg_JPEG%2F20190108_1057313.jpg,2023년 8월 9일 수요일,"인테리어도 예쁘고 적당한 가격에 
사장님이 친절하시네요 ^^
이런곳이 골목에 숨어있었네요 ~🤗👍",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=678x452&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDlfMTcg%2FMDAxNjkxNTU5MTk3NDUw.XEjq0kgODo0Jb9O7m_nBKf-UCr1-yJAVLqBrIOfY65wg.R8XhSgh7zZa7gGpxrL6OeYxaHcKGMjl5ymxUbLiVOWog.JPEG%2F20230809_143224.jpg%3Ftype%3Dw1500_60_sharpen
1481926172,퍼플레몬,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 2월 17일 금요일,좋아요,
1481926172,0009668,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20190107_280%2F1546787235719pHa5j_JPEG%2FprofileImage.jpg,2022년 12월 8일 목요일,맛있음,
1481926172,dud,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 12월 6일 화요일,사장님  너무 친절하시고 손님들  많아요 완전  청결해요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEyMDZfOTQg%2FMDAxNjcwMzAyMDg0MDgw.VAqbRwif8KMbYsC2fOnd62agxeikhNWk6JJj87X_4Ikg.6SnbHqCxWdfyY4tPvDH0WzybYE9M2llEj0_ybIvL7mUg.JPEG%2F1670302038944.jpg%3Ftype%3Dw1500_60_sharpen
1481926172,klg,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 11월 10일 목요일,좋아요,
1481926172,suk,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 10월 15일 토요일,좋아요 ,
1481926172,ho,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 8월 9일 화요일,달콤하네요~,
1481926172,hos,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 12월 28일 화요일,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211228_24%2F1640666968125eBpxa_JPEG%2Fupload_9000fd2fb5562f2d49df8f79e10dbfc0.jpg%3Ftype%3Dw1500_60_sharpen
1481926172,kis,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 12월 11일 토요일,ㅎㅎ,
1481926172,kch,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 12월 7일 화요일,맛있어요,
1481926172,cs,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 12월 7일 화요일,감사합니다,
1481926172,두리사탕,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 12월 4일 토요일,좋아요,
1481926172,jeo,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 11월 2일 화요일,조아요,
1481926172,듀듀또,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20230827_240%2F16931195667521yFNX_JPEG%2FIMG_20230822_112549_754.jpg,2021년 6월 27일 일요일,"맛있어용ㅎㅎ
꼬끄 맛집!",
1481926172,류벼리,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20200406_115%2F1586140567719JA506_JPEG%2FKakaoTalk_20180713_225150251.jpg,2021년 5월 5일 수요일,마카롱도 맛있어요!!,
1481926172,MeloH,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20211104_29%2F1635994901524r7RhB_JPEG%2Fimage.jpg,2021년 1월 2일 토요일,아늑하고 음료랑 디저트도 먹을만해요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20210112_112%2F1610429638750Kvhfd_JPEG%2Fupload_7ba349fe463a97f5e42839c45877c137.jpeg%3Ftype%3Dw1500_60_sharpen
1481926172,ptos,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2020년 8월 28일 금요일,ㅇ,
1481926172,딤15,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20200916_289%2F16002401084057hPXE_JPEG%2Fimage.jpg,2020년 6월 7일 일요일,괜츈,
1481926172,둘리2834,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2020년 5월 23일 토요일,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20200523_145%2F1590216871505tuKuL_JPEG%2Fupload_5b1a844d679139505dc07caeac5ea7d7.jpg%3Ftype%3Dw1500_60_sharpen
1481926172,cozycho,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2020년 4월 29일 수요일,"처음 가본곳인데 비주얼에 비해서 맛이 없었다.
밍밍한맛~~
",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20200507_292%2F1588806610274Ukzl0_JPEG%2Fupload_4242b30d17f795a24784e65da03df39c.jpg%3Ftype%3Dw1500_60_sharpen
1751773176,wndus0060,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 16일 목요일,평일엔 안여시니 참고바람,
1751773176,ayoji1356,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 15일 수요일,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MTVfMTIg%2FMDAxNzE1NzU2MDcxMDUx.pH6CbCQ8LfgMrVHBC0deF0EdqdP1b05n02jjaG07uIYg.P_RG0V4rTuqeUs80KJdJF1Mp4b1eKY42I0Y3vI8UERkg.JPEG%2F20240515_155423.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1751773176,관절에기름칠,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20210702_139%2F1625187016965rqSyD_JPEG%2Fimage.jpg,2024년 5월 9일 목요일,"공차좋아
맛있어",
1751773176,블루문6251,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220818_54%2F1660822502470FAKpA_JPEG%2FAAF6825E-E39A-4464-9EF3-9C1B14B4F41A.jpeg,2024년 2월 11일 일요일,굿,
1751773176,하늘호수속으로,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20230830_10%2F1693370066992X02Ty_JPEG%2F1660638314893-3.jpg,2024년 1월 25일 목요일,"망고요구르트+화이트펄 라지 주문! 여기 매장은 키오스크가 따로 없이 메뉴판보고 직원에게 주문하네요. 얼음 조금은 말했는데 당선택
은 따로하지않아 50%에 맞춘듯...이제는 키오스크 주문이 익숙하네요😑. 맛은 상크한 망고주스에 요구르트 약간 섞인맛! 요구르트보다
망고향이 더 강했어요. 간간이 딸려오는 망고 과육과 화이트펄이 쫀득쫀득 새콤달콤 맛있네요. 밀크티만 먹다가 상큼한게 댕겨 ...",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAxMjVfOTAg%2FMDAxNzA2MTk0NjAzNDIx.Roj6LlHp9FLIqP3y-AD7GYlVoEVwXO3d_sFQHp8nY7sg.KJSZzt4oycmGDQqA-yurH9WTkyZOUGwECBnW8tvI3zcg.JPEG%2F20240125_212420.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1751773176,gob,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 1월 17일 수요일,좋아요 ,
1751773176,gurlfkd3549,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 1월 11일 목요일,맛있ㅇㆍ야ㅡ,
1751773176,세븐토스,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20180402_252%2F1522654328845pRTPz_PNG%2Favatar_profile.png,2023년 12월 30일 토요일,"쿠폰 사용하러 방문했어요 키오스크가 없었고 교육생이라는 명찰을 달고 있는 직원에게 주문을 했더니 저에게 아무것도 물어보지 않고
 결제하려고 하네요 당도, 아이스/핫, 얼음 등등을 물어봐야 하는데 혼자만 나가니 좋지 않았습니다 음료는 빨리 나와요",
1751773176,인승,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 12월 10일 일요일,음료는 맛있어요,
1751773176,ayoji1356,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 12월 10일 일요일,맛있어요 ,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEyMTBfMjIx%2FMDAxNzAyMTg1ODQ0OTk0.ZS32IzzKBZnKsRIEGYJQOdI0QYuuw8Ov4K5vpMLI9jMg.R4jfxIDsRGg-o6YqC9Mga05CuThrdiTDJcWqyfvpl28g.JPEG%2F20231210_142339.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1751773176,ayoji1356,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 10월 25일 수요일,맛있어요~!,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMjVfMjQ1%2FMDAxNjk4MjA5OTU2NTU4.HpeWzl11BUdQ_j4LjINog0UJk-IVz2IOfRgK9RzoxUog.iL54hz7n8LI2DFVgR9Q0RSeX1qeRRnMrPvLj53mCPOYg.JPEG%2F20231025_135823.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1751773176,여시0216,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20231011_164%2F1696980840974nMEby_JPEG%2F20230927_190224.jpg,2023년 10월 3일 화요일,좋아요,
1751773176,버블버블버블팝스,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20220825_11%2F1661421258501Q2z5x_JPEG%2FprofileImage.jpg,2023년 9월 20일 수요일,매장 넓고 청결해요. 커피 싸고 맛있어요. 크룽지 바삭하고 치즈케이크도 부드러워서 좋아요~,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=678x452&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA5MjBfNDAg%2FMDAxNjk1MjA5OTMwNzk0.ga4Dflgk0xfOcbi7GAK07p6y1Ajzs4kYrmfpq-m1fWwg.GG1MGeI8MmUyDwogSEGsObrYbWWDH_KtzXcKVlGdw5cg.JPEG%2F20230920_203352.jpg%3Ftype%3Dw1500_60_sharpen
1751773176,wld,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 9월 15일 금요일,Good,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=678x452&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA5MTVfNjUg%2FMDAxNjk0NzUyOTcyOTYy.hmZZsaTeI6ENKgqfOqW_rhGG2STHUaKF6Z_v5SoCqwUg.ZYF4amjzYjuwEecuEzrofanx4bSmwsRpJ4_lYo1QP_Eg.JPEG%2F686F3521-537D-4BEF-AE01-9DFB2B8538E7.jpeg%3Ftype%3Dw1500_60_sharpen
1751773176,젤소미나8,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20230119_58%2F1674086868832vlbcw_JPEG%2F1574128412867.jpg,2023년 9월 15일 금요일,잠깐 쉬어서 차마시고 가기 좋아요 ,
1751773176,2586lms,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 9월 12일 화요일,좋아요 ,
1751773176,gob,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 9월 9일 토요일,ㅇㅅㄷ,
1751773176,핑크분홍이,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 9월 1일 금요일,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA5MDFfMTM3%2FMDAxNjkzNTQ5NzU0MDI2.vzQ1fmv0FYOsEf8Z6nQKk8KrR5ea1aIxm9gGh_UTSxwg.SbzeqcnuCP5_wzvh1HXVPZfxTNIfk9nC6gS2L7ubgLYg.JPEG%2F20230901_143139.jpg%3Ftype%3Dw1500_60_sharpen
1751773176,ayoji1356,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 8월 26일 토요일,친절하고 음료 맛있어요~,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MjZfMjcw%2FMDAxNjkzMDE3MDI0MTky.XNgu_DzKM3eIJHKqIuHZhpOdVlgV82K4T9ILvanuqhgg.mT_u5rJ805QVMaaDEbE57UaowVMoLZT9UoYDTtouBSIg.JPEG%2F20230826_112938.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1751773176,2586lms,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 8월 22일 화요일,좋아요 ,
36947987,꼬꼬하는토끼,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 5월 24일 금요일, ^^,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDA1MjZfNTQg%2FMDAxNzE2NjUzMjEwMTU0.se3iqQ0l5AVqEsgThvndTbpeZQGhBcDDdMgkPD0LmHcg.bKzQ-sUjF2F7p__fi9QMWCwQuQoTFMygh1dGrrCcZ_Eg.JPEG%2F1716653120152.jpg.jpg%3Ftype%3Dw1500_60_sharpen
