cafeNumber,nickName,nameImg,date,revisit,reviewImg
1256278263,에베베ㅣ에엡,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 3월 30일 토요일,가족들과 방문했는데 분위기도 좋고 음료도 맛있습니다 👏🏼 추천해요👏🏼,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=678x452&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMzBfMzgg%2FMDAxNzExNzk2Mjg5NTM1.OTfjFsEBOSjttIkWHh9Gxl6zmxDCPxB4NzaKkUD7bJgg.4HTSe1WmO98LOvdswEHHy-NQISw2BuvomhPLqxPbm28g.JPEG%2F9970EC02-BEA0-44FC-A0E1-29236095B07E.jpeg%3Ftype%3Dw1500_60_sharpen
1256278263,was,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 3월 30일 토요일,"올때마다 힐링하는 가비 
음료도 맛있고 아이도 좋아해요^^",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMzBfMjMz%2FMDAxNzExNzc4NzEyMzc2.lZ4KmzaOeyDWlRwUHKb-oqYPzrN4t6UzHT5A6Y5944cg.izUGAvZQRPh9h8rkh1AwDz4fLXSpBAQx4y1wXhBI5rUg.JPEG%2F20240330_150151.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1256278263,복숭이o,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20211205_252%2F1638716222950iuGRh_JPEG%2FprofileImage.jpg,2024년 3월 30일 토요일,가비빙수먹으러 왔어요ㅋㅋ 유달산뷰도 보이고 대화하기 편했어요 딸기티라미수도 맛있어요 ㅋㅋ가비빙수 양갱 부드럽고 안달아서 좋았어요🌸❣️,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMzBfMjE3%2FMDAxNzExNzc5NDAxMTAw.J9PggzmPnLipQxYEhgPFgp-yBwX8HOal6lzHMNU7ktUg.o1QM4zBqU2n6CxucBNhxjwEJAVmU05VBWlk4rOd05Gkg.JPEG%2F109C6DFB-2946-4019-8373-3B3A9CE29FF5.jpeg%3Ftype%3Dw1500_60_sharpen
1256278263,올망졸망냥,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 3월 28일 목요일,"아늑하고 1층, 2층 분위기가 다른데 1층은 아늑하고 2층은 목포 주택집위 기왓장과 유달산이 보이는데 너무 경치있고 멋있어요! 비오는날인데도 멋있습니다",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMjhfMjU3%2FMDAxNzExNjA1NzU5MjY3.HOx17oNrRFFoHvOciwZv07o8maszUCT-EB-F9MnL5kUg.m_9QBC9x-w67yZyQse-KuVfTwHhVIDVzYd5sGTXWZAkg.JPEG%2FFEC9B724-542F-41C2-93C4-36D397BE67EA.jpeg%3Ftype%3Dw1500_60_sharpen
1256278263,fu,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 3월 27일 수요일,커피도 맛있구요! 2층 통유리에서 보는 유달산이 매우 멋집니다!!,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMjdfMjQy%2FMDAxNzExNTE1MDA4NzY2.hqsTkSCLOAMzekRJTM2FTIvADR_uq_VsIw8cOTNypGEg.IoUtbvpNnH2wWFK543u1CoTQbPpDeGB9OkkDSMsz1-8g.JPEG%2FA2DF4205-3966-491C-A7BA-7ED1DC58F608.jpeg%3Ftype%3Dw1500_60_sharpen
1256278263,포비6996,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20221215_87%2F16710724916202ze12_JPEG%2FC05BCE6C-71EF-497D-8D3C-B50C065059BF.jpeg,2024년 3월 26일 화요일,코타츠방 따땃하니좋다,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMjZfMjgx%2FMDAxNzExNDI5MzYwNTMz.Upg0RrVg-PVZcTrTXXEXpV1vPkHxX0h_FdnRG9zaIB8g.jIKCjdRcFjoIQNgpuAOWsfkRD2s3b-B8DqglHXcQO60g.JPEG%2F510EF092-3D6A-4AFF-A60D-DD45A4D7C885.jpeg%3Ftype%3Dw1500_60_sharpen
1256278263,Ps타치오,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 3월 25일 월요일,"분위기가 좋아요
대화하기 좋아요",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMjVfMTA4%2FMDAxNzExMzQ4ODQ3MDc2.Hy2Lre5b_wNATZJnBDI4dJwMh_BbKF8BQRNcKEh7GsUg.EK_G1j5ZU5gkRTjFisvOmoKo3tjN8lcoMe8--7vKXoIg.JPEG%2F20240325_145240.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1256278263,fha,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 3월 24일 일요일,굿맛있어요 굿굿굿굿구수굿구수수수수,
1256278263,adonis8727,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 3월 24일 일요일,커피도 맛있고 인테리어가 멋져요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAzMjRfMjg4%2FMDAxNzExMjU2NjI2ODM3.YHpZAAn3RXpmpWZjPlbmiPg2GYiymaJJg9o82FLuIYkg.pm_DjlvAAUtZxVfYn33SxUvEPuJIwwf1kkmLq2yJimMg.JPEG%2FF2FF7E1F-0218-4762-814F-EE3CF4AD1056.jpeg%3Ftype%3Dw1500_60_sharpen
1256278263,mad,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 3월 23일 토요일,"고구마라떼와  다른라떼등등  너무달지않고 맛있어요~~.
다음에도 오고싶네요",
1055825674,오스칼52,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20180403_288%2F1522750114299OQayy_PNG%2Favatar_profile.png,2022년 12월 10일 토요일,"친구들과 한 잔 하기 좋은곳이네요 노래 부르기도 좋고, 술 안주로  갑오징어가 짱이네요~^^* 덤 으로 주신 땅콩 맛도 좋구요 친구들과  
좋은 시간 보냈어요",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=678x452&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEyMTJfMjc4%2FMDAxNjcwODE4MzkyODEx.TxYvPZo3XrE2_apDTbh7ukzE-RVN7QJHkR515hXrhqkg.Wv4yR900VYbaFyYAL-WXMAHsUZTmplgs1-AZD9Sfm8Qg.JPEG%2F20221210_215931.jpg%3Ftype%3Dw1500_60_sharpen
1055825674,부추부추,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 9월 30일 금요일,"목포에 오시거든 한번쯤 들러볼만해요 친구들이랑 시간가는줄 모르게 즐기고
노래도할수있고 ...좋아요 ^^짱 짱  
한번  방문해 보아요",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEwMDFfODIg%2FMDAxNjY0NTk2OTMwMDAw.ZHNJqbjkSnvAdDgn_pa7_T7qenYzdRwO3IKdizsoBlog.-9EehRYl3YJUdKy27WG0OvIRg_8ZrYL7034z6npBXpIg.JPEG%2F20221001_125326.jpg%3Ftype%3Dw1500_60_sharpen
1055825674,수지니2866,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 8월 12일 금요일,굿,
1055825674,jyh,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 2월 20일 화요일,,
1055825674,con,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 8월 20일 토요일,,
1055825674,dlwlrma80,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 7월 21일 목요일,,
1055825674,떳다오여사13,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20201125_274%2F1606272465571K2clg_JPEG%2FKakaoTalk_20201125_113451386.jpg,2022년 6월 25일 토요일,,
1055825674,산따라 구름따라,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20200915_249%2F1600136114369DoFTj_JPEG%2Fimage.jpg,2021년 11월 29일 월요일,,
1055825674,jmj,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 9월 28일 화요일,,
1055825674,kid,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 8월 11일 수요일,,
1055825674,김근오43,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2020년 9월 26일 토요일,,
1055825674,송골매6597,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2020년 9월 26일 토요일,,
1481926172,foxandmy,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220320_169%2F1647754029715HvrRg_JPEG%2F20190108_1057313.jpg,2023년 8월 9일 수요일,"인테리어도 예쁘고 적당한 가격에 
사장님이 친절하시네요 ^^
이런곳이 골목에 숨어있었네요 ~🤗👍",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=678x452&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MDlfMTcg%2FMDAxNjkxNTU5MTk3NDUw.XEjq0kgODo0Jb9O7m_nBKf-UCr1-yJAVLqBrIOfY65wg.R8XhSgh7zZa7gGpxrL6OeYxaHcKGMjl5ymxUbLiVOWog.JPEG%2F20230809_143224.jpg%3Ftype%3Dw1500_60_sharpen
1481926172,퍼플레몬,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 2월 17일 금요일,좋아요,
1481926172,0009668,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20190107_280%2F1546787235719pHa5j_JPEG%2FprofileImage.jpg,2022년 12월 8일 목요일,맛있음,
1481926172,dud,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 12월 6일 화요일,사장님  너무 친절하시고 손님들  많아요 완전  청결해요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjEyMDZfOTQg%2FMDAxNjcwMzAyMDg0MDgw.VAqbRwif8KMbYsC2fOnd62agxeikhNWk6JJj87X_4Ikg.6SnbHqCxWdfyY4tPvDH0WzybYE9M2llEj0_ybIvL7mUg.JPEG%2F1670302038944.jpg%3Ftype%3Dw1500_60_sharpen
1481926172,klg,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 11월 10일 목요일,좋아요,
1481926172,suk,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 10월 15일 토요일,좋아요 ,
1481926172,ho,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 8월 9일 화요일,달콤하네요~,
1481926172,hos,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 12월 28일 화요일,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20211228_24%2F1640666968125eBpxa_JPEG%2Fupload_9000fd2fb5562f2d49df8f79e10dbfc0.jpg%3Ftype%3Dw1500_60_sharpen
1481926172,kis,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 12월 11일 토요일,ㅎㅎ,
1481926172,kch,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2021년 12월 7일 화요일,맛있어요,
1680916974,반닭,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 2월 13일 화요일,,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAyMTNfMTkg%2FMDAxNzA3Nzk2NTA3OTkx.pu1oSExjfL249bc3AnnTt5TebQnJ65EsUrK8YrnX51Ag.m6MUn_a1hVDiIi5Jp0O7MmVppxZwoVq9BSoo7qPfphEg.JPEG%2F20240213_124720.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1680916974,냠냠뇸뇸냠뇸,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 12월 31일 일요일,"카페인데도 매장 안에 기타나 피아노 등 여러 악기들이 있는걸 보니 직접 연주하는 경우도 있나보더라구요 공연이 있었더라면 보고 갔
었으면 하는 아쉬움이..🥹 인테리어도 너무 멋지고 음악도 분위기 있는 조용하고 깔끔한 카페였습니당",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAxMDJfMjI4%2FMDAxNzA0MTg5NDU2MDc4.KdHM3aVFy3fPEnnGZZfd4pm2UijyGo00appaeeUws1kg.tiYrhAvko3Lb41GZo1OvR9JwiGiynfEyyEAUqmViU2Eg.JPEG%2F20231231_151921.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1680916974,Ureeqqq,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 12월 30일 토요일,"매장이 따뜻하고 사장님 너무 친절하시고, 저녁 8시 이후엔 공연도해요!",
1680916974,lIIlIIII,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20201019_247%2F1603040184456lMGfd_JPEG%2Fimage.jpg,2023년 12월 9일 토요일,좋아요,
1680916974,lIIlIIII,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20201019_247%2F1603040184456lMGfd_JPEG%2Fimage.jpg,2023년 10월 2일 월요일,음악이 좋아요.,
1680916974,lIIlIIII,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20201019_247%2F1603040184456lMGfd_JPEG%2Fimage.jpg,2023년 9월 30일 토요일,음악 음료 모두 좋아요.,
1680916974,lIIlIIII,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20201019_247%2F1603040184456lMGfd_JPEG%2Fimage.jpg,2023년 9월 29일 금요일,목포에 유일한 밴드음악 카페,
1680916974,lIIlIIII,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20201019_247%2F1603040184456lMGfd_JPEG%2Fimage.jpg,2023년 9월 28일 목요일,밴드 음악 하시는 분들은 꼭 들러야 할 곳,
1680916974,lIIlIIII,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20201019_247%2F1603040184456lMGfd_JPEG%2Fimage.jpg,2023년 8월 15일 화요일,분위기가 좋아여.,
1680916974,lIIlIIII,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20201019_247%2F1603040184456lMGfd_JPEG%2Fimage.jpg,2023년 8월 4일 금요일,음악이 잔잔해서 분위기가 좋아요.,
1680916974,io,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20211216_142%2F16395820419542bCEV_JPEG%2FprofileImage.jpg,2023년 6월 20일 화요일,대화하기 좋은 곳,
1680916974,키라라23,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20220106_251%2F1641459280580iUCjL_JPEG%2Fimage.jpg,2023년 6월 10일 토요일,차 한잔 마시려고 다 저녁에 들렀다가 뜻하지않게 아주 멋진 공연까지 즐기고 왔어요. 세상에나! 흔히 만날수 없는 재즈밴드가 공연준비를 하고있더라구요! 전국을 무대로 활동 중인 [ 한 밴드]라는 재즈밴드의 공연이었는데 우와~~이 공연 덕분에 코로나로 받은 3년치 스트레스를 몽땅 풀었어요. 달콤한 레몬에이드에 진한 커피 한잔 값으로 열정적인 공연을 보게되니 가성비 갑인 카페입니다. ,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA2MTJfMTU5%2FMDAxNjg2NTQ4NjE0MjM1.XW80-dEESkRGVHJYeAb14VDcQZodt7mTFaZNTtQoijIg.xKeru3q2Q-rmCwtg9wqXNfUfiOlNiKCchweaPWGbICog.JPEG%2F20230610_193255.jpg%3Ftype%3Dw1500_60_sharpen
1680916974,키라라23,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20220106_251%2F1641459280580iUCjL_JPEG%2Fimage.jpg,2023년 3월 4일 토요일,"저녁 7시쯤 방문했는데 매장 내 무대에서 공연준비를 하고 있네요. 생동감있는 7080 라이브 무대에 푹 빠졌어요. 피아노치시면서 보컬
하시는 분 목소리가 진짜 좋으시네요. 사장님이랑 다른 분이 기타를 연주하시구요. 분위기 좋은 곡들을 듣다보니 시간가는 줄 모를 지경
이었습니다. 공연 마무리때 카페 사장님께서 동네 가게 사장님이시라며 웬 키작고 단단하게 보이고 쌈 좀 잘하게 보이는  아저씨 ...",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA5MDVfMTI3%2FMDAxNjkzODg3NjMwMTcx.J5DK4v26T6AjVYVjxI7hrv5xjT26yfHFQXvR_W2EN3og.O2GEQqSxUH4PcZ4tFE3G4VWsegCLJC_u2SynLM6HO4Qg.JPEG%2F1677935608417.webp.jpg%3Ftype%3Dw1500_60_sharpen
1680916974,ghkro70,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20221206_234%2F1670306697242hI5qe_JPEG%2Fimage.jpg,2023년 2월 7일 화요일,"커피 맛있네요
좋은 스피커에서 울려나오는 재즈 ~",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=678x452&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAyMDdfMjAy%2FMDAxNjc1NzY3ODY2MjU4.RmA5x4e_dRDW9Usx-CXo-7q9e3Mysjj4W399w0w9Nwcg.1KAHSX8UGhdfncw3HDUfT36GJgOp-6_hYAKLAGz9QQIg.JPEG%2F409E530E-259E-4C2B-AC59-7ED7892E0B20.jpeg%3Ftype%3Dw1500_60_sharpen
1680916974,yks,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2023년 1월 15일 일요일,좋아요,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x600&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzAxMTVfMjYx%2FMDAxNjczNzU0NzY1NTk5.SI4BVG2C2ftW9irect22MV94XjyVBvINz_NdhRzms-Ig.BrwzLNs0J5UbSw1vbewyBy-jBkZOwZzjqEKOOZ7PTn8g.JPEG%2F16737547559726430054592387376406.jpg%3Ftype%3Dw1500_60_sharpen
1680916974,ocean9273,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 9월 24일 토요일,커피 맛있었어요,
1680916974,hasbund,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 9월 21일 수요일,좋아요,
1680916974,815,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 9월 12일 월요일,ㅇ,
1680916974,꽁지녀56,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20200616_225%2F1592318126655Xya2z_JPEG%2Fimage.jpg,2022년 9월 12일 월요일,알,
1680916974,choi02311,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2022년 8월 26일 금요일,조아요조아요조아요,
1751773176,블루문6251,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20220818_54%2F1660822502470FAKpA_JPEG%2FAAF6825E-E39A-4464-9EF3-9C1B14B4F41A.jpeg,2024년 2월 11일 일요일,굿,
1751773176,하늘호수속으로,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fmyplace-phinf.pstatic.net%2F20230830_10%2F1693370066992X02Ty_JPEG%2F1660638314893-3.jpg,2024년 1월 25일 목요일,"망고요구르트+화이트펄 라지 주문! 여기 매장은 키오스크가 따로 없이 메뉴판보고 직원에게 주문하네요. 얼음 조금은 말했는데 당선택
은 따로하지않아 50%에 맞춘듯...이제는 키오스크 주문이 익숙하네요😑. 맛은 상크한 망고주스에 요구르트 약간 섞인맛! 요구르트보다
망고향이 더 강했어요. 간간이 딸려오는 망고 과육과 화이트펄이 쫀득쫀득 새콤달콤 맛있네요. 밀크티만 먹다가 상큼한게 댕겨 ...",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f&size=480x480&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyNDAxMjVfOTAg%2FMDAxNzA2MTk0NjAzNDIx.Roj6LlHp9FLIqP3y-AD7GYlVoEVwXO3d_sFQHp8nY7sg.KJSZzt4oycmGDQqA-yurH9WTkyZOUGwECBnW8tvI3zcg.JPEG%2F20240125_212420.jpg.jpg%3Ftype%3Dw1500_60_sharpen
1751773176,gob,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 1월 17일 수요일,좋아요 ,
1751773176,gurlfkd3549,https://g-place.pstatic.net/assets/shared/images/icon_default_profile.png,2024년 1월 11일 목요일,맛있ㅇㆍ야ㅡ,
1751773176,세븐토스,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w250&src=https%3A%2F%2Fphinf.pstatic.net%2Fcontact%2F20180402_252%2F1522654328845pRTPz_PNG%2Favatar_profile.png,2023년 12월 30일 토요일,"쿠폰 사용하러 방문했어요 키오스크가 없었고 교육생이라는 명찰을 달고 있는 직원에게 주문을 했더니 저에게 아무것도 물어보지 않고
 결제하려고 하네요 당도, 아이스/핫, 얼음 등등을 물어봐야 하는데 혼자만 나가니 좋지 않았습니다 음료는 빨리 나와요",
